Marital_status,Application_mode,Application_order,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Course_group,Is_local,Mother_edu_level,Father_edu_level,Mother_job,Father_job,Parental_education_gap,Is_both_parents_employed,Status_num,Marital_status_name,Gender_name,Scholarship_holder_name,Status_name
0,0,1,1,0,170.0,176.7,1,0,0,1,0,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,0,1,1,1,1,0,0,0,1,0.0,Single,Female,Beasiswa,Dropout
0,0,1,1,0,182.0,156.8,1,0,0,1,0,0,18,0,0,6,6,6,12.66666667,0,0,6,8,6,13.25,0,10.8,1.4,1.74,2,2,1,1,0,0,0,18,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,1,1,0,125.0,126.8,0,0,0,1,0,0,18,0,0,6,13,6,12.0,0,0,6,16,4,12.75,0,11.1,0.6,2.02,1,2,1,1,2,0,0,-18,1,,Single,Female,Tidak Beasiswa,Enrolled
0,0,1,1,0,142.0,128.0,0,0,0,1,0,1,19,0,0,6,8,6,12.25,0,0,6,8,6,12.0,0,16.2,0.3,-0.92,2,2,1,0,2,0,0,-36,1,1.0,Single,Female,Beasiswa,Graduate
0,0,2,1,0,119.0,113.8,1,0,0,1,0,0,20,0,0,5,8,3,11.33333333,0,0,5,8,5,12.2,0,7.6,2.6,0.32,2,0,1,1,2,0,0,-18,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,5,1,0,128.0,120.8,1,0,0,1,0,1,19,0,0,7,9,7,13.50714286,0,0,8,12,8,13.05,0,16.2,0.3,-0.92,2,2,1,0,0,0,0,0,1,1.0,Single,Female,Beasiswa,Graduate
0,0,3,1,0,150.0,130.8,1,0,0,1,0,0,18,0,0,8,8,7,13.61428571,0,0,8,8,7,13.61428571,0,12.7,3.7,-1.7,2,2,1,1,2,0,0,-19,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,11,1,1,0,133.1,101.0,0,0,1,1,0,0,25,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,0,2,1,1,0,0,0,18,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,7,5,1,0,131.0,126.1,1,0,0,0,0,0,18,0,0,6,9,4,11.5,1,0,6,6,6,12.16666667,0,7.6,2.6,0.32,2,2,1,2,2,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,5,1,0,118.0,113.8,1,0,0,1,0,0,19,0,0,6,7,6,12.33333333,0,0,6,7,6,12.5,0,8.9,1.4,3.51,2,2,1,2,1,0,0,19,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,2,1,0,122.0,118.3,1,0,0,1,0,1,19,0,0,7,7,7,11.97142857,0,0,8,8,8,14.4375,0,15.5,2.8,-4.06,2,2,1,1,2,0,0,-19,1,1.0,Single,Female,Beasiswa,Graduate
0,0,1,1,0,116.0,127.9,0,0,1,0,0,1,20,0,0,5,12,2,13.0,1,0,5,13,2,11.5,0,9.4,-0.8,-3.12,0,0,1,1,1,0,0,0,1,0.0,Single,Female,Beasiswa,Dropout
0,7,5,1,0,137.0,131.1,1,0,0,1,0,0,18,0,0,7,9,7,12.38571429,0,0,8,9,7,12.72857143,0,13.9,-0.3,0.79,1,2,1,0,0,0,0,0,1,,Single,Female,Tidak Beasiswa,Enrolled
0,7,4,1,0,128.0,117.9,1,0,0,1,0,0,20,0,0,5,12,2,13.5,0,0,5,12,5,11.28571429,1,10.8,1.4,1.74,2,2,1,2,2,0,0,1,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,1,1,0,123.0,115.7,1,0,0,1,0,0,21,0,0,6,8,6,12.16666667,0,0,6,7,6,13.28571429,0,11.1,0.6,2.02,2,2,1,0,0,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,2,1,0,133.1,141.0,1,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,2,1,1,0,0,0,0,2,1,1.0,Single,Female,Tidak Beasiswa,Graduate
1,11,1,0,8,110.0,120.0,0,0,0,1,0,0,42,0,0,6,6,6,11.66666667,0,0,6,6,6,13.66666667,0,10.8,1.4,1.74,2,3,1,2,2,0,0,0,1,1.0,Married,Female,Tidak Beasiswa,Graduate
0,7,1,1,0,143.0,131.8,1,0,1,0,0,0,18,0,0,6,9,5,12.4,0,0,6,12,5,14.16666667,0,8.9,1.4,3.51,1,0,1,0,0,0,0,0,1,,Single,Female,Tidak Beasiswa,Enrolled
0,0,1,1,0,150.0,131.1,0,0,0,1,0,1,19,0,0,6,7,5,13.4,0,0,6,6,6,12.83333333,0,15.5,2.8,-4.06,2,2,1,2,2,0,0,0,1,1.0,Single,Female,Beasiswa,Graduate
0,0,6,1,0,129.0,117.8,1,0,0,1,0,0,18,0,0,6,11,6,12.0,0,0,6,11,4,12.5,0,8.9,1.4,3.51,2,2,1,2,1,0,0,19,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,4,1,1,0,140.0,140.0,1,0,0,1,0,0,21,0,0,5,6,5,14.2,0,0,5,5,5,14.8,0,10.8,1.4,1.74,2,2,1,1,1,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,1,1,0,133.1,108.0,0,0,0,1,0,1,20,0,0,6,8,6,12.125,0,0,6,7,6,14.42857143,0,16.2,0.3,-0.92,2,2,1,2,2,0,0,1,1,1.0,Single,Female,Beasiswa,Graduate
0,0,1,1,0,132.0,122.9,1,0,0,1,0,0,20,0,0,7,7,7,13.85714286,0,0,7,7,7,13.28571429,0,11.1,0.6,2.02,2,4,1,0,1,0,0,-18,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,14,1,1,13,130.0,130.0,1,0,0,1,0,0,21,0,1,6,13,3,11.75,0,1,6,13,5,12.33333333,0,12.4,0.5,1.79,1,2,1,0,0,0,0,2,1,,Single,Female,Tidak Beasiswa,Enrolled
0,0,4,1,0,137.0,126.0,1,0,0,1,0,0,19,0,0,7,9,7,14.28333333,0,0,8,9,8,13.12555556,0,15.5,2.8,-4.06,2,2,1,2,2,0,0,1,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,12,1,1,0,133.1,134.0,0,0,0,1,0,0,21,0,10,13,21,11,13.27272727,0,6,11,13,9,13.0,0,7.6,2.6,0.32,2,2,1,0,1,0,0,-18,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,1,1,0,143.0,134.3,1,1,0,1,0,0,19,0,0,6,6,6,14.66666667,0,0,6,7,6,15.14285714,0,8.9,1.4,3.51,2,2,1,2,1,2,2,19,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,1,1,0,148.0,138.7,0,0,0,1,0,1,19,0,0,7,10,7,15.115,0,0,8,10,8,15.092,0,15.5,2.8,-4.06,2,2,1,1,1,0,0,0,1,1.0,Single,Female,Beasiswa,Graduate
0,7,2,1,0,137.0,143.3,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,1,1,1,0,0,0,0,0,1,,Single,Female,Tidak Beasiswa,Enrolled
0,14,1,1,13,160.0,160.0,1,0,0,1,0,0,22,0,1,6,13,6,15.0,0,1,6,7,6,13.14285714,0,16.2,0.3,-0.92,2,2,1,2,1,0,1,18,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,2,1,0,112.0,111.0,0,0,0,1,0,0,21,0,0,6,8,5,13.2,0,0,6,9,5,14.33333333,0,9.4,-0.8,-3.12,2,4,1,0,0,0,0,2,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,4,1,0,133.0,128.5,1,0,0,1,0,1,18,0,0,6,14,2,11.0,0,0,6,14,3,10.33333333,0,7.6,2.6,0.32,0,2,1,2,2,0,0,0,1,0.0,Single,Female,Beasiswa,Dropout
0,0,4,1,0,142.0,133.0,0,0,0,1,0,1,20,0,0,8,8,7,14.56571429,0,0,8,8,7,14.56571429,0,10.8,1.4,1.74,2,2,1,0,0,0,0,-2,1,1.0,Single,Female,Beasiswa,Graduate
0,7,2,1,0,123.0,114.6,1,0,1,0,0,0,18,0,0,5,8,3,12.0,0,0,5,6,4,10.75,0,7.6,2.6,0.32,0,2,1,2,2,0,0,-3,0,0.0,Single,Female,Tidak Beasiswa,Dropout
0,7,1,1,0,103.0,104.1,0,0,0,1,0,0,20,0,0,6,6,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0,2,1,1,2,0,0,-18,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,7,4,1,0,140.0,127.6,1,0,0,1,0,0,23,0,0,7,7,6,13.79666667,0,0,8,11,7,13.775,0,12.4,0.5,1.79,2,2,1,0,0,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,2,1,0,159.0,151.0,1,0,0,1,0,0,18,0,0,6,6,6,14.83333333,0,0,6,6,6,15.33333333,0,12.7,3.7,-1.7,2,2,1,0,0,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,14,1,1,13,140.0,135.7,1,0,0,1,0,0,20,0,3,6,6,6,12.83333333,0,2,6,6,6,13.83333333,0,12.4,0.5,1.79,2,2,1,0,0,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,1,1,0,148.0,137.8,1,0,0,1,0,1,18,0,0,8,8,7,14.96285714,0,0,8,8,7,14.96285714,0,10.8,1.4,1.74,2,2,1,2,2,0,0,1,1,1.0,Single,Female,Beasiswa,Graduate
0,0,6,1,0,112.0,117.3,1,0,0,1,0,0,20,0,0,5,8,4,12.0,0,0,5,8,5,11.2,0,11.1,0.6,2.02,2,0,1,2,2,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,8,2,1,0,131.0,121.2,1,0,0,1,0,0,18,0,0,7,8,7,12.4,0,0,8,9,8,12.8,0,16.2,0.3,-0.92,2,2,1,0,0,0,0,-2,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,1,1,0,145.0,129.3,1,0,0,1,0,0,20,0,0,6,7,6,15.57142857,0,0,6,6,6,17.16666667,0,16.2,0.3,-0.92,2,2,1,0,0,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,5,1,0,133.1,123.0,1,0,0,1,0,0,19,0,0,8,8,7,13.71428571,0,0,8,8,7,13.71428571,0,12.7,3.7,-1.7,2,2,1,0,0,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,14,1,1,13,140.0,140.0,0,0,0,1,0,0,21,0,2,6,9,6,13.14285714,0,0,6,9,6,12.16666667,0,13.9,-0.3,0.79,2,2,1,0,1,0,0,-18,1,1.0,Single,Female,Tidak Beasiswa,Graduate
1,3,1,1,16,140.0,140.0,0,0,0,1,0,0,33,0,0,6,7,6,15.0,0,0,6,8,3,11.0,0,11.1,0.6,2.02,2,2,1,2,0,0,0,36,1,1.0,Married,Female,Tidak Beasiswa,Graduate
0,0,1,1,0,150.0,144.6,0,0,1,0,0,0,24,0,0,5,6,1,13.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,2,1,3,0,0,0,10,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,13,1,1,0,120.0,118.3,0,0,0,1,0,1,20,0,8,11,12,11,12.0,0,6,11,14,11,12.75,0,13.9,-0.3,0.79,2,2,1,0,2,0,0,-37,1,1.0,Single,Female,Beasiswa,Graduate
0,0,1,1,0,156.0,153.6,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,2,1,1,1,2,0,0,-19,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,4,1,0,167.0,158.3,1,0,0,1,0,0,18,0,0,6,6,6,15.16666667,0,0,6,6,6,14.16666667,0,15.5,2.8,-4.06,2,2,1,0,0,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,13,1,0,5,133.1,100.0,0,0,1,1,0,0,29,0,1,6,9,4,12.0,0,1,6,13,2,10.5,0,7.6,2.6,0.32,0,3,1,2,2,0,0,0,0,0.0,Single,Female,Tidak Beasiswa,Dropout
0,7,1,1,0,147.0,134.9,0,1,0,1,0,0,18,0,0,7,7,7,13.64285714,0,0,8,11,8,14.77272727,0,16.2,0.3,-0.92,2,2,1,0,0,0,0,0,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,0,3,1,0,129.0,142.0,1,0,0,1,0,0,19,0,0,6,8,6,12.66666667,0,0,6,7,6,12.71428571,0,9.4,-0.8,-3.12,2,2,1,2,2,0,0,1,1,1.0,Single,Female,Tidak Beasiswa,Graduate
0,7,1,1,0,136.0,127.3,1,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,0,1,1,2,2,0,0,0,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,7,1,1,0,128.0,116.5,0,0,0,1,0,1,18,0,0,6,8,5,10.8,0,0,6,9,6,10.5,0,12.4,0.5,1.79,2,2,1,1,1,0,0,0,1,1.0,Single,Female,Beasiswa,Graduate
0,13,1,1,0,140.0,138.6,0,0,0,1,0,1,19,0,0,7,9,6,14.25,0,0,8,11,8,13.06363636,0,16.2,0.3,-0.92,2,2,1,1,1,0,0,0,1,1.0,Single,Female,Beasiswa,Graduate
0,12,1,1,0,141.0,133.0,0,0,0,1,0,0,20,0,6,14,22,12,12.15384615,0,5,12,18,10,12.9,0,10.8,1.4,1.74,0,4,1,2,1,0,0,18,1,0.0,Single,Female,Tidak Beasiswa,Dropout
0,7,2,1,0,133.0,136.2,1,0,0,1,0,0,19,0,0,6,14,1,11.5,0,0,6,12,2,10.5,0,7.6,2.6,0.32,1,2,1,0,0,0,0,1,1,,Single,Female,Tidak Beasiswa,Enrolled
0,7,1,1,0,125.0,118.0,1,0,0,1,0,1,19,0,0,6,10,4,12.25,0,0,6,9,3,12.33333333,0,9.4,-0.8,-3.12,2,2,1,1,1,0,0,0,1,1.0,Single,Female,Beasiswa,Graduate
0,0,1,1,0,124.0,126.8,0,0,0,1,0,1,18,0,1,6,8,6,12.0,1,0,6,12,5,11.14285714,0,13.9,-0.3,0.79,1,2,1,1,2,0,0,-18,1,,Single,Female,Beasiswa,Enrolled
0,0,6,1,0,140.0,128.5,1,0,0,1,0,1,18,0,0,8,8,8,13.40375,0,0,8,8,8,13.40375,0,9.4,-0.8,-3.12,2,2,1,1,2,0,0,-19,1,1.0,Single,Female,Beasiswa,Graduate
0,7,1,1,0,140.0,129.9,0,0,0,1,0,1,19,0,0,6,15,6,11.33333333,0,0,6,9,3,12.66666667,0,9.4,-0.8,-3.12,2,2,1,0,0,0,0,2,1,1.0,Single,Female,Beasiswa,Graduate
0,7,4,1,0,137.0,125.8,0,0,1,1,1,0,20,0,0,6,7,5,12.2,0,0,6,6,6,12.33333333,0,12.7,3.7,-1.7,0,2,1,0,0,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,7,1,1,0,144.0,129.3,1,0,0,1,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,1,1,1,2,2,0,0,0,1,,Single,Male,Beasiswa,Enrolled
0,0,6,1,0,138.0,124.7,1,0,0,1,1,0,18,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,16.2,0.3,-0.92,0,2,1,0,1,0,0,-15,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,11,1,1,0,130.0,154.9,0,0,1,0,1,0,35,0,0,6,8,5,16.16666667,0,0,6,10,4,16.0,0,8.9,1.4,3.51,0,3,1,0,0,0,0,2,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,7,1,1,0,142.0,127.3,0,0,0,1,1,0,18,0,0,5,10,3,11.0,0,0,5,6,3,11.0,1,16.2,0.3,-0.92,1,0,1,1,2,0,0,-19,1,,Single,Male,Tidak Beasiswa,Enrolled
0,0,1,1,0,136.0,129.0,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,2,1,1,2,1,0,0,18,1,1.0,Single,Male,Beasiswa,Graduate
0,0,2,1,0,133.1,98.0,1,0,0,1,1,1,19,0,0,6,8,4,12.0,0,0,6,8,6,12.28571429,0,15.5,2.8,-4.06,1,2,1,2,1,0,0,19,1,,Single,Male,Beasiswa,Enrolled
0,7,2,1,0,130.0,122.0,1,0,0,1,1,0,20,0,0,5,8,2,10.5,0,0,5,11,4,12.25,0,10.8,1.4,1.74,1,0,1,0,2,0,0,-37,1,,Single,Male,Tidak Beasiswa,Enrolled
0,13,1,1,0,117.0,112.5,1,0,0,1,1,0,19,0,3,6,7,3,11.66666667,0,1,6,13,4,10.33333333,0,13.9,-0.3,0.79,1,2,1,0,0,0,0,0,1,,Single,Male,Tidak Beasiswa,Enrolled
0,0,3,1,0,136.0,127.3,1,0,0,1,1,0,19,0,0,5,8,3,11.0,0,0,5,7,2,10.0,0,12.7,3.7,-1.7,0,0,1,2,2,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,11,2,1,0,133.1,100.5,0,0,0,1,1,0,24,0,0,7,18,0,0.0,0,0,7,13,0,0.0,1,11.1,0.6,2.02,0,2,1,0,0,0,1,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,11,1,0,0,140.0,122.0,1,0,1,0,1,0,29,0,0,6,11,4,12.5,0,0,6,7,0,0.0,0,12.4,0.5,1.79,0,3,1,2,2,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,11,1,1,0,150.0,140.0,0,0,0,1,1,0,24,0,0,7,11,7,11.29444444,0,0,8,22,2,12.6,0,15.5,2.8,-4.06,2,2,1,2,0,0,0,35,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,7,2,1,0,121.0,116.1,1,0,0,1,1,0,19,0,0,6,8,5,11.2,0,0,6,11,4,12.5,0,15.5,2.8,-4.06,2,2,1,1,2,0,0,-19,1,1.0,Single,Male,Tidak Beasiswa,Graduate
1,3,1,1,2,120.0,130.0,1,0,0,1,1,0,37,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,0,1,1,1,1,0,0,0,1,0.0,Married,Male,Tidak Beasiswa,Dropout
0,2,2,1,0,143.0,146.2,1,0,0,1,1,0,18,0,0,6,7,5,13.2,0,0,6,6,5,11.8,0,16.2,0.3,-0.92,2,2,1,0,0,0,1,0,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,14,1,1,13,180.0,180.0,0,0,0,1,1,1,20,0,3,7,12,6,14.14285714,0,1,6,10,6,14.125,0,12.4,0.5,1.79,1,0,1,0,0,0,0,0,1,,Single,Male,Beasiswa,Enrolled
0,0,5,1,0,132.0,127.8,1,0,0,0,1,0,18,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,11.1,0.6,2.02,0,0,1,2,2,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,13,1,1,0,130.0,130.8,0,0,0,1,1,0,22,0,0,5,5,0,0.0,0,0,5,9,3,13.33333333,2,16.2,0.3,-0.92,1,0,1,2,1,0,0,18,1,,Single,Male,Tidak Beasiswa,Enrolled
0,7,2,1,0,133.1,109.0,1,0,0,1,1,1,22,0,0,5,7,3,12.33333333,0,0,5,9,3,10.57142857,0,10.8,1.4,1.74,1,0,1,2,2,0,0,0,1,,Single,Male,Beasiswa,Enrolled
0,0,5,1,0,131.0,132.4,1,0,1,0,1,0,18,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0,2,1,0,2,0,0,-37,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,0,3,1,0,149.0,129.3,1,0,0,1,1,0,18,0,0,8,8,7,13.1,0,0,8,8,7,13.1,0,12.7,3.7,-1.7,2,2,1,0,0,0,0,0,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,0,1,1,0,124.0,125.4,1,0,0,1,1,0,19,0,0,6,6,6,13.5,0,0,6,6,6,13.16666667,0,9.4,-0.8,-3.12,2,2,1,2,2,0,0,0,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,0,1,1,0,126.0,130.2,0,0,0,1,1,0,19,0,0,5,7,5,10.2,0,0,5,8,3,12.0,0,10.8,1.4,1.74,1,0,1,2,1,0,0,19,1,,Single,Male,Tidak Beasiswa,Enrolled
0,0,1,1,0,140.0,132.0,0,0,0,1,1,0,19,0,0,6,10,5,11.57142857,0,0,6,10,3,13.0,0,16.2,0.3,-0.92,0,2,1,1,2,0,0,-19,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,14,1,1,13,170.0,170.0,1,0,1,1,1,0,21,0,0,6,7,6,15.28571429,0,0,6,6,6,15.16666667,0,12.4,0.5,1.79,2,3,1,1,1,0,0,0,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,0,2,1,0,133.0,130.2,0,0,0,1,1,0,19,0,0,6,9,5,12.6,0,6,10,16,8,11.0,1,8.9,1.4,3.51,1,2,1,0,0,0,0,2,1,,Single,Male,Tidak Beasiswa,Enrolled
0,8,2,1,0,126.0,115.5,0,0,0,1,1,0,18,0,0,7,11,6,13.43333333,0,0,7,10,4,13.6,0,8.9,1.4,3.51,2,2,1,0,0,0,0,0,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,6,2,1,0,129.0,127.6,1,0,0,1,1,0,19,0,0,5,8,5,11.6,0,0,5,9,3,11.0,0,10.8,1.4,1.74,0,0,1,1,1,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,3,1,1,16,140.0,140.0,0,0,0,1,1,0,25,0,0,6,6,6,14.66666667,0,0,6,6,6,13.5,0,11.1,0.6,2.02,2,2,1,1,0,0,0,18,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,0,1,1,0,130.0,120.2,1,0,0,1,1,0,22,0,0,6,9,6,14.66666667,0,0,6,12,6,14.66666667,0,12.7,3.7,-1.7,2,2,1,2,0,0,0,36,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,11,1,1,0,130.0,150.0,0,0,0,1,1,0,24,0,0,8,8,7,12.74285714,0,0,8,8,7,12.74285714,0,12.7,3.7,-1.7,2,2,1,0,0,0,0,0,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,0,2,1,0,99.0,100.0,1,0,0,1,1,0,19,0,0,7,9,7,11.975,0,0,8,9,7,13.12857143,0,13.9,-0.3,0.79,2,2,1,0,0,0,1,-2,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,13,1,1,0,146.0,100.0,0,0,0,1,1,0,18,0,0,5,9,4,12.25,0,0,5,11,3,11.66666667,0,13.9,-0.3,0.79,1,0,1,0,0,0,0,2,1,,Single,Male,Tidak Beasiswa,Enrolled
0,7,1,1,0,129.0,128.0,0,0,0,0,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0,1,1,2,2,0,0,1,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,0,2,1,0,132.0,128.0,1,0,0,1,1,1,19,0,0,8,8,7,14.93571429,0,0,8,8,7,14.93571429,0,10.8,1.4,1.74,2,2,1,1,1,0,0,0,1,1.0,Single,Male,Beasiswa,Graduate
0,13,3,1,0,110.0,107.2,1,0,0,1,1,0,19,0,1,6,16,2,10.5,0,0,6,15,4,10.0,0,7.6,2.6,0.32,0,2,1,2,2,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,0,1,1,0,116.0,110.1,1,0,0,1,1,0,19,0,0,6,9,5,13.33333333,0,0,6,6,5,13.0,0,12.4,0.5,1.79,2,2,1,0,0,0,0,0,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,13,1,1,0,119.0,119.0,0,0,1,1,1,0,23,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,0,3,1,2,2,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
1,11,1,1,0,120.0,155.5,0,0,0,1,1,0,47,0,0,6,12,5,13.8,0,0,6,13,4,14.0,0,12.7,3.7,-1.7,0,2,1,2,2,0,0,-1,1,0.0,Married,Male,Tidak Beasiswa,Dropout
0,0,1,1,0,117.0,118.4,0,0,0,1,1,0,19,0,0,6,6,6,11.83333333,0,0,6,8,4,10.75,2,16.2,0.3,-0.92,2,2,1,0,0,0,0,0,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,0,4,1,0,137.0,141.2,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,2,1,1,0,2,0,0,-37,1,1.0,Single,Male,Tidak Beasiswa,Graduate
0,0,1,1,0,124.0,119.1,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,0,1,1,0,0,0,0,0,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,13,1,1,0,151.0,111.0,0,0,0,1,1,0,28,0,0,5,9,2,10.0,0,0,5,9,0,0.0,0,15.5,2.8,-4.06,0,0,1,0,0,0,0,-2,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,13,1,1,5,138.6,138.6,1,0,0,1,1,0,20,0,0,6,10,4,11.5,0,0,6,11,3,11.66666667,0,7.6,2.6,0.32,0,2,1,2,2,0,0,0,0,0.0,Single,Male,Tidak Beasiswa,Dropout
0,7,2,1,0,118.0,121.2,0,0,0,1,1,1,18,0,0,6,12,3,10.66666667,0,0,6,9,4,12.0,0,15.5,2.8,-4.06,1,2,1,1,1,0,0,0,1,,Single,Male,Beasiswa,Enrolled
0,0,1,1,0,136.0,150.4,1,0,0,1,1,1,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,2,1,1,1,1,0,0,0,1,1.0,Single,Male,Beasiswa,Graduate
0,0,1,1,0,123.0,117.8,0,0,0,1,1,0,19,0,0,6,10,4,12.75,0,0,6,12,2,13.0,0,10.8,1.4,1.74,1,2,1,2,1,0,0,19,1,,Single,Male,Tidak Beasiswa,Enrolled
0,11,1,1,11,133.1,102.5,0,0,1,0,1,0,24,0,0,6,7,0,0.0,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,0,2,1,2,2,0,0,1,1,0.0,Single,Male,Tidak Beasiswa,Dropout
0,11,1,1,0,130.0,110.0,0,0,0,1,1,0,24,0,0,6,11,6,11.33333333,0,0,6,12,3,11.33333333,0,16.2,0.3,-0.92,1,0,1,1,0,2,2,18,1,,Single,Male,Tidak Beasiswa,Enrolled
0,11,1,1,8,133.1,138.3,1,0,1,0,1,0,25,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,1,2,1,2,1,0,0,19,1,,Single,Male,Tidak Beasiswa,Enrolled
0,11,1,1,0,150.0,122.3,0,0,0,1,1,0,28,0,0,6,10,6,13.0,0,0,6,8,5,12.2,0,13.9,-0.3,0.79,2,2,1,0,0,0,0,2,1,1.0,Single,Male,Tidak Beasiswa,Graduate
